Theta: 0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0;;;;;;;;;;
KNN;95.417;94.722;94.167;95.417;94.167;93.889;93.75;93.889;95.694;95;94.028;94.167;93.333;93.889;95.972;94.444;94.583;93.333;94.028;94.306;94.722;93.056;93.611;93.889;95.556;94.167;94.722;93.75;94.722;93.333;94.167;94.167;94.028;97.083;94.722;96.806;95;92.778;92.917;94.306;94.444;93.472;95.139;93.75;95;94.583;94.444;93.333;93.333;95.972;94.028;94.167;92.639;93.75;94.028;95.139;96.389;94.167;94.861;94.722;93.75;95.417;93.472;94.444;94.583;92.778;93.889;94.306;94.722;94.444;94.167;93.333;95.278;94.306;93.333;95.278;94.861;95;94.861;94.583;94.444;94.861;94.861;94.444;93.75;95.833;94.167;94.028;95.417;93.889;94.306;95.417;95.694;94.583;95.278;93.472;93.611;95;94.722;94.861;;94.425;0.842078239;;;;;;;;;
GNB;85.833;87.639;86.528;87.222;88.75;83.472;86.25;84.583;87.083;87.083;85.833;87.5;85.139;85.556;87.639;86.528;87.222;85.417;85.417;86.806;85.833;82.917;82.917;85.417;86.389;88.472;86.944;83.194;86.389;83.611;84.722;86.528;86.111;83.75;85.694;88.472;84.583;83.611;83.194;86.111;85;83.333;88.75;87.361;86.944;87.361;83.333;87.639;86.111;85.972;85;84.861;82.5;84.028;85.694;85.694;87.917;86.111;88.194;88.611;84.306;88.611;85.278;83.472;85.417;85.694;85;85.556;87.083;85;87.5;87.917;86.806;87.083;83.472;86.528;86.528;88.194;85.417;86.111;85.972;87.361;84.722;87.778;87.361;87.222;85.833;84.722;86.806;85.417;84.722;85.972;84.028;86.111;86.944;85.694;85.556;85;85.972;88.194;;85.95133;1.517047271;;;;;;;;;
SVM;87.5;86.111;85.139;88.472;87.361;84.306;84.861;86.389;87.639;90.139;86.111;85.694;85.417;84.583;88.194;85.694;86.111;85.694;84.167;86.806;86.25;84.722;84.861;86.25;88.333;88.056;87.5;83.611;86.944;83.75;87.083;86.667;86.806;86.944;85.833;88.194;85.694;84.028;86.111;86.806;84.583;84.583;89.306;84.028;86.806;87.361;85.556;84.861;87.083;86.806;85;86.111;82.778;86.667;86.111;85.556;85.833;86.111;85.972;86.944;82.778;87.361;85.556;84.583;83.75;85.694;86.667;85.417;86.25;86.667;87.222;85.278;87.361;87.917;85.278;87.5;87.639;87.361;86.389;86.111;86.528;86.667;86.667;87.222;84.583;88.472;86.25;85.833;87.222;87.222;85.556;86.667;85.417;87.5;86.667;84.444;85.972;85.417;85.972;86.667;;86.18611;1.329186818;;;;;;;;;
Theta: 0.0613592315154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0613592315154;;;;;;;;;;
RFC;85.972;85.139;87.361;85.694;85;85;85.278;83.889;86.806;83.611;86.25;86.806;82.361;83.194;86.111;81.667;85.139;85;85;84.306;84.306;82.639;81.25;84.306;86.25;85.278;86.111;85.278;84.167;81.667;82.917;83.75;84.583;85.417;83.472;83.75;81.944;80.139;81.667;84.583;85;85.139;87.222;84.028;86.389;86.944;84.722;83.056;85.278;87.639;82.639;82.222;82.361;85.972;83.056;84.861;85.417;84.861;84.028;85.139;83.611;87.5;83.611;83.194;82.5;82.917;84.444;81.528;85.417;82.5;85.556;84.722;85.278;85.139;85.417;84.306;85.694;85;86.25;83.75;84.306;85.278;84.028;86.528;84.583;86.667;85.694;82.222;83.194;85.694;84.444;86.389;82.5;84.722;85.972;82.917;82.222;85.139;83.75;83.194;;84.46808;1.562610218;;84.46808;1.562610218;94.42222;0.841140459;85.87777;1.512368301;86.2083;1.342540692
KNN;95.417;94.861;94.167;95;94.306;93.75;93.75;94.167;95.556;95;94.028;94.306;93.75;94.028;95.833;94.444;94.583;93.333;93.889;94.306;94.583;93.194;93.75;93.889;95.556;94.167;94.583;93.611;94.583;93.333;94.167;94.167;94.167;97.083;94.861;96.806;95.139;92.778;92.917;94.167;94.444;93.75;95.278;93.75;94.861;94.583;94.722;93.194;93.333;95.694;93.75;94.583;92.361;93.472;93.889;95.278;96.389;94.167;94.722;94.444;93.611;95.417;93.472;94.444;94.583;92.778;94.028;94.306;94.722;94.722;94.167;93.194;95.278;94.306;93.611;95.278;94.861;95.139;94.861;94.722;94.444;94.861;94.722;94.444;93.611;95.833;94.028;94.028;95.417;93.75;94.306;95.556;95.556;94.722;95.417;93.194;93.75;95;94.722;94.722;;94.42222;0.841140459;;;;;;;;;
GNB;85.556;87.222;85.972;86.389;88.194;84.306;84.861;84.028;87.361;87.083;86.111;87.639;85.139;85;88.194;87.361;86.806;84.583;85.417;86.667;86.389;83.194;83.056;84.028;86.389;88.333;86.389;83.472;86.389;82.917;84.306;85.833;85.972;85.139;85.694;88.333;84.722;83.472;83.472;85.694;84.583;83.333;88.194;85.694;87.5;88.056;83.75;87.083;85.556;85.972;84.583;84.722;82.778;84.306;85.278;85.278;87.778;85.972;88.194;88.472;84.167;88.333;84.444;83.611;85.556;85;85.556;85.972;87.222;85.417;87.917;88.056;87.083;87.778;83.611;86.389;86.944;88.611;85.556;85.556;86.111;87.222;84.722;87.639;87.222;87.778;86.25;84.167;86.389;84.861;85;86.528;84.444;86.528;86.389;85.833;85.139;84.306;86.528;87.778;;85.87777;1.512368301;;;;;;;;;
SVM;87.639;86.25;85;88.611;87.361;84.722;84.861;86.667;88.472;90.139;86.667;85.139;85.417;84.722;87.917;85.833;86.528;85.833;83.889;86.667;85.972;84.583;84.722;85.972;88.333;88.194;87.639;84.167;87.083;83.194;87.083;86.667;86.944;86.944;86.111;87.778;85.694;83.611;86.389;86.806;85;84.444;88.889;84.444;86.667;87.083;85.278;85.278;86.944;86.528;85;85.556;83.333;86.528;85.972;84.861;86.111;85.833;85.972;87.639;82.778;86.667;85.694;84.583;83.75;85.833;86.806;85.694;85.694;86.528;87.639;85;87.778;87.639;85.556;87.5;87.917;87.5;86.528;86.389;86.25;86.806;86.806;86.25;84.583;88.472;85.972;85.833;87.917;86.944;85.139;86.528;85.278;87.639;87.222;84.583;85.972;86.111;86.389;87.083;;86.2083;1.342540692;;;;;;;;;
Theta: 0.0736310778185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0736310778185;;;;;;;;;;
RFC;84.306;83.889;87.639;85.139;85.694;82.083;84.444;85.139;83.472;84.722;83.472;84.722;86.25;83.611;86.389;85.417;84.722;83.75;84.167;84.167;82.083;80.417;82.778;82.639;83.611;85.417;84.306;85.417;86.111;80.694;83.472;86.389;84.167;85.556;81.944;86.111;82.778;78.472;82.778;83.75;82.778;81.25;86.667;83.472;86.806;87.222;83.611;81.25;82.222;86.25;83.472;83.889;82.639;81.944;85.139;84.722;88.194;83.75;85.694;87.083;81.389;84.306;84.167;85.694;83.194;81.944;83.75;83.333;84.722;84.583;86.389;84.722;84.028;85.417;82.5;82.917;84.861;86.667;83.75;84.722;83.75;83.472;84.722;86.111;83.611;85.972;83.75;85.556;85.278;83.75;83.889;86.111;83.333;85.139;86.528;84.167;81.528;85.417;85.556;83.75;;84.24583;1.684694691;;84.24583;1.684694691;94.43751;0.826456901;85.84445;1.495981125;86.24585;1.308120112
KNN;95.417;94.861;94.028;94.861;94.167;93.75;93.75;94.167;95.417;95;94.028;94.306;93.75;94.028;95.833;94.444;94.583;93.472;93.611;94.306;94.444;93.056;93.889;94.028;95.556;94.167;94.722;93.611;94.722;93.333;94.167;94.306;94.167;96.944;94.583;96.806;95.139;92.639;92.917;94.444;94.444;93.75;95.278;93.611;95.139;94.583;95;93.472;93.333;95.694;94.028;94.722;92.5;93.333;94.167;95.278;96.25;94.306;94.722;94.722;93.611;95.278;93.472;94.444;94.583;92.778;94.167;94.306;94.722;94.722;94.306;93.194;95;94.306;93.611;95.278;95;95.278;94.861;94.444;94.861;94.861;94.722;94.444;93.472;95.972;94.167;93.889;95.278;93.75;94.306;95.556;95.417;94.722;95.417;93.333;94.028;95;94.722;94.722;;94.43751;0.826456901;;;;;;;;;
