Theta: 0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0;;;;;;;;;;
RFC;72.231;71.231;72.231;68.769;69.538;67.077;68.538;72.385;70.615;71.231;70.077;67.692;68.769;70.769;69.692;71.154;72.077;69.462;67.923;71.308;72.077;68.231;70.154;71.231;69.692;71.615;68.385;70.615;68.538;68.077;70;68.923;70.308;68.692;70.154;70.615;72.385;71.385;71.769;69.769;74.538;68.769;68.846;70.462;68.846;69.231;68.846;68.538;71.923;68.538;70.077;69.308;67.077;69.692;73.077;68.769;69.769;70.923;70.462;69.231;67.923;69.538;71.154;67.846;70.385;69.462;69.231;71.154;70.231;70;68.615;67.231;68;73.077;68.615;71.154;69.692;71.462;67.154;70.923;69.692;69.077;69.769;71.385;71.308;72.692;68.538;69.077;70.615;70.308;72.769;70.692;68.923;68.615;70.154;68.538;71.154;69.231;67.231;71.154;;69.96075;1.523848597;;69.96075;1.523848597;97.67147;0.422167916;96.70312;0.602345005;95.87237;0.570833823
KNN;97.769;97.462;97.077;97.923;96.615;96.923;96.846;98.231;97.923;98.308;98.308;97.615;97.615;97.846;97.846;98.385;97.769;97.923;97.615;97.462;97.769;97.615;97.769;97.615;98.615;97.846;97.923;96.923;98.769;97.538;98.231;97.692;97.923;97.846;98.077;97.538;97.615;97.231;98.231;97.308;97.923;97.692;97.231;98.077;98.077;97.077;97.769;97.077;97.923;97.923;97.923;98;97.923;98;97.846;96.846;97.615;96.615;97.615;97.615;97.077;97.923;98.077;97.538;97.308;97.615;97.385;97.462;96.923;97.308;97.077;97.769;98.308;97.615;97.462;98.154;98.385;98.154;97.846;97.846;98;97.923;97.538;97.846;97.769;97.385;97.154;97.308;97.538;97.692;97.615;97.538;97.462;96.846;97.077;97.846;97.846;97.538;98.077;97.615;;97.67147;0.422167916;;;;;;;;;
GNB;97;96.769;96.923;97.077;95;96.077;96.308;97.462;96.231;97.923;97.231;96.154;96.846;97;96.385;97.385;97.462;97.077;95.923;96.769;96.615;96.692;96.692;96.154;97.538;95.385;96.769;96.077;98.154;97.385;97.692;96.308;97.077;96.308;97.077;96.385;96.769;96.231;97.077;96.154;97.769;96.846;96.692;96.692;97.308;96.154;97.385;95.692;96.154;95.692;96.462;97.385;97.077;97.077;96.538;95.615;96.462;96.769;97.692;96.308;96.154;97.385;97.077;96.308;96.462;97.077;96;96.538;96.154;96.154;96.231;96.923;97.231;96.538;97.077;96.846;96.615;97.231;96.538;96.231;96.231;97.846;97.308;97.692;96.923;96.462;96.154;96.538;96.308;97.077;97.154;97.462;95.462;95.385;96.615;96.615;97.077;97;96.692;96.231;;96.70312;0.602345005;;;;;;;;;
SVM;96.231;95.462;95.692;96.077;95.154;94.923;95.385;96.769;95.308;96.385;96.385;96.077;95.308;96.615;96;96.692;96.231;95;95.077;96.846;96.077;96.231;95.692;96.077;96.462;95.769;96;94.385;97;95.615;96.769;94.846;96.923;95.308;95.692;95.846;95.077;95.615;96.385;95.923;96.308;96.077;94.538;96.385;96.231;95.154;95.692;95.538;94.923;95.846;95.692;96.692;96.231;96.462;95.538;95;96.077;95.462;95;95.154;96;96.308;96.923;96.231;96;96.385;95.769;96.154;94.923;95.077;95;96.308;96;96.231;95.385;96.154;96.385;95.769;96.462;95.692;95.462;96.231;95.769;96.923;96.077;95.462;95.692;96.462;96.154;96.308;96.231;96;95.538;95.462;96;95.462;96.462;95.769;95.923;95.385;;95.87237;0.570833823;;;;;;;;;
Theta: 0.0613592315154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0613592315154;;;;;;;;;;
RFC;69.615;72.538;69.308;71.462;69.538;71.154;69.154;70.154;70.077;67.308;69.462;68.615;68.077;70.077;70.077;68.154;70.077;68.846;66.923;73.154;75.538;69.385;71.154;72.077;69.769;69.923;67.538;70.231;71.462;69.846;70.538;66.308;72.308;68.308;71.538;70.923;70.615;71;70.769;71.462;70.769;70.538;72.308;72.692;69.308;69.846;67.615;68.769;72.538;68.385;69.846;69.385;73.462;69.615;68.385;69.462;72.308;69.692;68.154;70.462;68.308;71.923;70;69;69.769;68.692;68.692;72.692;70.154;68.615;69.154;68.077;68.615;71.846;68.846;70.462;68.077;71.077;68.462;70.308;69.385;70.923;71.308;72.385;68.923;71.308;69.538;69.769;68.769;70.308;70.769;73.231;69;67.308;72.077;69.615;69.692;70.154;71.538;67.538;;70.04308;1.619492672;;70.04308;1.619492672;97.67301;0.434256203;96.72084;0.59420671;95.87848;0.568589614
KNN;97.769;97.462;97.154;98;96.462;96.923;96.846;98.231;97.923;98.308;98.462;97.615;97.538;97.846;97.846;98.385;97.769;97.846;97.462;97.538;97.846;97.615;97.769;97.615;98.615;97.769;98.077;96.846;98.769;97.538;98.308;97.615;98;97.846;97.923;97.692;97.615;97.308;98.231;97.385;97.923;97.692;97.077;98.154;97.923;97;97.769;97.077;97.692;98.077;98;98;97.923;97.923;97.846;96.846;97.692;96.615;97.769;97.538;97.077;97.923;98.154;97.615;97.308;97.692;97.385;97.538;96.923;97.308;97.077;97.692;98.154;97.615;97.462;98.077;98.462;98.154;97.846;98;98;97.846;97.615;97.846;97.538;97.462;97.231;97.308;97.538;97.769;97.615;97.538;97.462;96.846;96.923;97.846;97.846;97.538;98.154;97.615;;97.67301;0.434256203;;;;;;;;;
GNB;97.231;96.462;96.923;97;95.154;96;96.231;97.385;96.077;98;97.231;96.231;97.077;97.077;96.308;97.154;97.462;97;96.308;96.923;97.154;96.615;96.462;96.231;97.615;96;96.692;95.846;98.154;97.462;97.385;96.692;97.385;96.538;97.231;96.308;96.769;96.231;97;96.077;97.846;96.692;96.692;96.769;97.308;96.077;97.231;95.846;96.462;95.538;96.923;97.231;97.154;97.308;96.692;95.462;96.692;96.846;97.615;96.385;96.154;97.385;97.154;96.231;96.462;97.154;96.077;96.538;95.769;96.231;96.154;96.846;97.308;96.308;96.846;96.692;96.615;97.231;96.615;96.462;96.308;97.692;96.923;97.538;96.769;96.385;96.385;96.846;96.385;97.308;97.231;97.308;95.462;95.154;96.769;96.385;97.385;96.615;96.692;96.462;;96.72084;0.59420671;;;;;;;;;
SVM;96.154;95.462;95.615;96;95;95.231;95.462;97;95.231;96.692;96.538;96.077;95.231;96.615;96;96.692;96.154;95.231;95.154;96.692;96.077;95.846;95.692;96;96.538;95.846;96.154;94.538;97;95.385;96.692;95.154;97;95.385;96;96.154;94.846;95.538;96.538;96;96.077;96;94.538;96.385;96.462;95.154;95.385;95.615;95.154;95.615;95.692;96.692;96.308;96.692;95.308;94.846;96.077;95.385;95.154;95.385;95.846;96.154;96.923;96.077;95.923;96.154;96;96;95.077;95.231;95.154;96.385;96.308;96.385;95.769;96.077;96.385;95.769;96.538;95.615;95.231;96.077;95.846;96.692;96.385;95.615;95.615;96.231;96.308;96.231;96.231;95.846;95.077;95.308;95.923;95.462;96.462;95.769;95.923;95.308;;95.87848;0.568589614;;;;;;;;;
Theta: 0.0736310778185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0736310778185;;;;;;;;;;
RFC;72.077;70.462;70.769;70.231;71.462;69.615;68.615;70.154;68.923;69.846;71.077;71.538;68.077;69.308;68.692;69.462;69.385;69.846;70.538;71.769;72.231;68.846;68.923;69.308;68.769;69.231;69.769;68.923;72;67.462;69.231;69.538;70.385;70.308;72.769;69.077;67.231;67.385;69.692;70.846;71.462;72.692;68.692;69.385;70.385;71.154;68.538;69.615;71.538;68.077;71.385;68;69.923;68.385;70.923;70.846;70.154;68.615;70.231;69.231;68;69.077;70.385;68.462;68.538;72;71.923;71.231;68.692;68.769;69.846;69.154;67.462;72.077;73.077;71.308;68.077;71.615;68.462;69.692;73.077;69.538;70.308;70.923;70.615;72.231;71.154;69.538;72.769;69.154;72.231;70.538;68.846;69;73.308;69.769;68.692;70.846;71;68.615;;70.03;1.441639587;;70.03;1.441639587;97.65994;0.453020746;96.72232;0.587942104;95.85466;0.538882941
KNN;97.692;97.385;97.154;98;96.308;96.923;96.846;98.231;97.846;98.231;98.462;97.692;97.462;97.846;97.769;98.385;97.769;97.769;97.462;97.462;97.692;97.538;97.692;97.615;98.615;97.769;98.077;96.846;98.769;97.462;98.308;97.692;98;97.769;97.923;97.615;97.538;97.231;98.231;97.538;98;97.692;97.077;98.231;97.923;97;97.846;96.923;97.615;98.077;98;98;97.923;97.923;97.846;96.769;97.615;96.615;97.692;97.462;97.077;98;98.231;97.615;97.308;97.846;97.308;97.615;96.846;97.231;97;97.846;98;97.615;97.385;98;98.538;98.154;97.846;98;98;97.846;97.692;97.923;97.615;97.462;97.077;97.231;97.538;97.769;97.692;97.538;97.538;96.846;96.923;97.769;97.846;97.462;98.308;97.615;;97.65994;0.453020746;;;;;;;;;
GNB;96.846;96.615;96.846;96.769;95.538;95.846;96.077;97.462;96.077;98;97.077;96.462;96.846;96.615;96.462;97.231;97.692;97.077;96;96.769;97;96.769;96.692;96.308;97.462;96.154;96.846;95.923;98;97.308;97.462;96.769;97.385;96.462;97.154;96.231;96.769;96.462;96.846;96.308;97.846;96.769;96.538;97.077;97.615;95.923;97.308;96.154;96.385;95.385;96.923;97.077;97.077;97.308;96.769;95.692;97.077;96.538;97.846;96.385;95.615;97.154;97.077;96.462;96.385;97.154;96.077;96.385;96;96.077;96.308;96.692;97.231;96.462;96.692;96.923;96.692;97.385;96.462;96.385;96.308;97.692;96.769;97.769;96.538;96.231;96.154;96.846;96.538;97.154;97.385;97.385;95.538;95.154;96.769;96.538;97.538;96.769;96.615;96.615;;96.72232;0.587942104;;;;;;;;;
SVM;96.154;95.615;95.769;96.308;95.231;95.462;95.385;96.923;95.385;96.231;96.462;95.846;95;96.462;96;96.615;96.308;95.462;95.231;96.846;95.923;95.846;95.692;96.077;96.692;95.769;96.154;94.385;97.231;95.462;96.615;95.231;96.923;95.385;95.692;96.077;95;95.538;96.385;96.231;96.154;96.077;94.769;96.231;96.462;95.385;95.385;95.692;95.231;95.538;95.692;96.385;96.231;96.538;95.308;94.692;95.923;95.154;95.385;95.308;95.692;96.077;96.769;96.154;95.769;96;95.923;96;95.077;95.154;95;96.462;96.308;96.077;95.615;95.923;96.308;95.923;96.538;95.846;95;96;96;96.462;95.923;95.692;95.538;96.077;96.308;96.077;96.385;95.923;95.231;95.231;95.846;95.615;96.231;95.846;95.692;95.231;;95.85466;0.538882941;;;;;;;;;
Theta: 0.0859029241216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0859029241216;;;;;;;;;;
RFC;71.462;70.769;68.231;68.077;71.615;69.538;68.154;70.462;70.077;68.538;71.615;70;66.538;68.615;69.769;70.308;70.692;67.692;69.077;73.077;71.846;69.846;71.769;72.615;68.154;70.615;68.154;69.846;71.385;66.538;70.308;68.692;70.077;69.615;70.077;68.692;68.154;69.923;70.231;70.923;74.308;68.308;66.154;69.154;70.385;68.308;70.538;69.846;72.154;68.462;71.615;70.615;71.615;69.538;72.077;69.923;70.846;68.846;69;70.923;70.385;69.077;70.692;68.769;67.385;71.385;70.077;71.846;68.538;71.154;69.462;70.538;70.385;68.538;70.077;72.154;70.308;69.923;69.385;70.769;72.692;69.923;71.154;72.308;70.231;71.385;70;71.615;71.462;71.077;72.231;71.846;69.308;69.846;71.385;70.385;69.385;71.923;70.077;68.846;;70.12307;1.478464185;;70.12307;1.478464185;97.6561;0.458770128;96.69387;0.575127893;95.85847;0.56409071
KNN;97.538;97.231;97.231;98;96.231;96.923;96.923;98.231;98;98.308;98.462;97.615;97.462;97.769;97.769;98.308;97.923;97.769;97.385;97.462;97.769;97.462;97.692;97.692;98.615;97.692;98.077;96.846;98.769;97.385;98.385;97.769;98;97.769;97.923;97.692;97.692;97.308;98.154;97.538;98.077;97.692;97.154;98.385;97.846;97;97.846;96.846;97.692;98.077;97.846;97.923;97.923;97.923;97.846;96.692;97.615;96.692;97.615;97.385;97.077;98;98.231;97.538;97.385;97.923;97.308;97.692;96.846;97.231;97;97.923;98.077;97.615;97.462;97.923;98.538;98.077;97.769;97.923;98;97.846;97.538;97.923;97.615;97.538;97;97.231;97.615;97.462;97.538;97.538;97.615;96.769;97;97.769;97.923;97.385;98.308;97.615;;97.6561;0.458770128;;;;;;;;;
