Theta: 0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0;;;;;;;;;;
RFC;82.401;83.882;81.25;82.319;81.497;83.717;84.539;82.484;82.648;82.648;82.812;83.388;81.99;80.757;81.332;80.921;81.086;81.743;82.237;81.99;84.211;84.868;81.826;83.47;80.674;81.414;82.895;84.128;83.224;81.826;81.908;80.428;81.826;82.812;80.345;81.826;82.895;81.168;82.484;80.757;82.072;82.566;82.895;82.977;82.566;82.977;81.826;81.743;83.553;83.635;82.237;81.414;82.895;84.539;82.237;83.224;81.332;80.592;80.921;83.388;82.484;80.839;81.908;83.47;80.345;81.579;82.484;81.086;82.237;82.977;81.661;82.812;83.799;82.566;80.51;83.799;83.882;82.812;83.47;80.428;81.003;81.826;82.401;81.661;82.401;82.155;82.155;82.73;81.414;81.414;83.964;82.237;79.852;80.839;81.826;81.99;82.648;82.155;81.743;82.319;;82.24096;1.064569133;;82.24096;1.064569133;91.65219;0.742098561;88.84624;0.911231388;88.58298;0.837232429
KNN;91.036;92.599;92.105;91.365;91.283;92.352;93.174;91.859;91.036;92.434;91.694;91.201;92.188;91.036;90.214;91.201;90.132;92.681;91.859;91.365;91.859;92.681;90.625;92.434;92.188;91.118;92.188;93.832;91.612;91.283;92.516;91.694;91.53;91.201;89.885;92.023;92.188;91.283;92.023;90.707;91.694;91.036;91.53;91.776;91.283;91.283;91.859;91.201;91.776;91.036;91.612;91.53;92.188;92.27;91.694;92.599;91.365;90.378;91.365;91.859;91.941;91.776;90.872;91.201;90.543;92.516;90.789;91.776;93.01;91.283;91.941;91.694;92.188;91.612;90.543;92.516;92.845;91.694;91.53;91.859;91.283;92.023;91.53;90.296;91.941;91.365;90.378;93.092;91.941;92.188;92.023;91.694;89.309;92.023;92.023;92.105;91.365;92.681;90.789;92.023;;91.65219;0.742098561;;;;;;;;;
GNB;87.336;89.309;88.24;88.487;88.98;88.898;89.309;89.391;86.76;89.145;88.734;89.227;88.98;87.829;88.651;88.076;87.336;89.145;88.898;88.487;88.898;89.803;88.076;88.98;88.487;87.418;89.638;90.296;88.898;88.898;88.734;88.487;87.336;89.556;86.678;88.734;89.638;89.145;88.076;87.336;89.062;87.418;89.474;88.405;90.543;88.816;88.898;89.638;87.664;89.72;88.98;89.967;89.309;89.391;88.24;90.378;88.158;87.253;88.24;90.214;89.062;88.487;87.582;88.24;88.158;89.967;89.474;88.158;90.625;89.145;89.145;89.803;89.474;90.049;90.214;90.378;88.98;89.556;89.145;88.898;90.049;88.98;89.556;88.24;87.993;88.487;87.747;90.214;88.898;89.145;89.72;87.911;86.595;89.145;89.227;89.72;88.158;90.132;87.089;88.98;;88.84624;0.911231388;;;;;;;;;
SVM;88.322;89.967;87.829;89.474;88.569;89.803;89.885;88.322;88.24;89.556;88.322;89.227;88.569;88.569;88.651;88.322;86.842;89.145;89.556;88.322;88.734;89.885;87.911;88.734;89.309;87.5;89.062;90.872;87.911;88.076;89.803;88.898;87.911;88.898;87.253;88.569;90.378;87.829;87.993;88.158;89.72;87.664;88.487;88.569;89.803;89.474;89.391;88.158;89.391;88.322;87.829;87.993;88.405;88.816;87.829;88.24;87.993;87.664;88.158;87.747;87.664;88.487;87.829;87.747;87.993;88.405;89.062;87.911;89.145;88.651;90.049;89.227;89.391;87.829;87.582;90.378;88.322;90.296;88.487;87.993;88.322;88.734;87.911;86.76;88.816;87.993;87.5;89.227;88.322;88.98;88.487;87.829;87.171;87.993;88.98;89.391;88.322;89.556;87.007;89.72;;88.58298;0.837232429;;;;;;;;;
Theta: 0.0613592315154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0613592315154;;;;;;;;;;
RFC;81.332;83.717;82.237;82.484;81.826;83.306;81.826;81.414;82.812;82.401;80.921;84.046;82.73;81.25;80.428;83.224;79.934;83.799;84.375;82.895;83.306;83.717;82.566;82.566;82.812;81.25;84.046;82.73;83.799;81.414;83.717;81.743;82.484;81.908;80.181;82.73;82.73;81.661;82.73;81.826;81.168;80.921;82.155;83.059;82.648;83.964;82.73;81.25;83.553;81.743;81.332;82.484;82.237;85.033;83.224;82.566;81.168;80.757;81.168;83.717;82.566;81.25;81.579;82.648;80.016;82.73;82.072;81.661;81.99;82.484;81.332;82.648;83.388;81.908;82.648;84.786;83.717;83.224;81.168;80.181;82.237;82.566;81.99;81.086;82.648;82.977;82.895;83.224;80.839;81.743;83.717;81.743;81.168;80.921;82.072;83.059;82.319;83.553;79.605;82.73;;82.30838;1.094934498;;82.30838;1.094934498;91.63568;0.742336027;88.83223;0.943711946;88.54935;0.82011613
KNN;91.036;92.516;92.105;91.53;91.365;92.434;93.174;91.859;90.954;92.434;91.53;91.365;92.023;90.954;90.132;91.036;90.214;92.599;91.941;91.365;91.941;92.845;90.707;92.27;92.023;90.872;92.599;93.75;91.53;91.283;92.599;91.53;91.365;91.201;90.049;92.023;92.27;91.283;91.776;90.789;91.612;91.036;91.447;91.447;91.365;91.201;91.612;91.118;91.776;91.036;91.612;91.365;92.27;92.434;91.776;92.352;91.365;90.461;91.283;92.105;91.694;91.694;91.036;91.201;90.378;92.434;90.872;91.612;93.174;91.283;92.023;91.612;92.105;91.612;90.625;92.599;92.845;91.612;91.447;91.776;91.447;92.105;91.447;90.296;91.941;91.365;90.214;92.928;91.941;91.859;92.105;91.776;89.309;92.105;92.023;92.188;91.201;92.681;90.954;92.105;;91.63568;0.742336027;;;;;;;;;
GNB;87.418;89.391;88.158;88.569;88.651;89.145;89.391;89.062;86.678;89.145;88.651;89.309;89.145;87.5;88.569;87.829;87.582;89.145;88.898;88.898;88.98;89.638;87.664;89.309;88.816;87.007;89.309;90.461;89.062;88.651;89.227;88.405;87.253;89.638;86.513;88.816;89.638;89.062;88.24;87.582;88.816;87.336;89.72;88.651;90.214;88.322;89.227;89.556;87.664;89.474;89.309;89.72;89.309;89.474;88.24;90.543;88.24;87.336;88.487;90.296;88.734;88.24;87.829;87.993;87.829;90.214;89.803;88.076;90.872;88.898;89.062;89.474;89.474;90.132;90.296;90.296;89.227;89.227;89.474;88.487;89.885;88.816;89.474;88.24;87.829;88.158;87.664;90.214;88.816;89.145;89.72;87.993;86.678;89.227;89.227;89.803;88.322;90.214;86.842;88.98;;88.83223;0.943711946;;;;;;;;;
SVM;88.24;90.132;87.829;89.474;88.405;89.474;89.638;88.405;88.158;89.638;88.076;89.062;88.651;88.734;88.405;88.405;86.678;88.898;89.474;88.158;88.98;89.967;87.993;88.487;89.145;87.582;88.898;90.954;87.911;88.076;89.803;89.062;88.158;88.898;87.171;88.569;90.625;87.171;87.911;88.24;89.885;87.5;88.405;88.405;89.803;89.145;89.145;88.405;89.474;88.322;87.747;87.993;88.24;88.569;88.158;88.487;87.911;87.829;87.993;87.911;87.664;88.322;87.747;87.664;87.993;88.487;88.651;87.993;88.734;88.651;89.967;89.309;89.062;87.664;87.582;90.132;88.487;89.967;88.569;88.322;88.158;88.734;87.747;86.924;88.898;88.158;87.5;89.474;88.076;88.898;88.487;87.747;87.5;88.322;88.734;89.309;88.322;89.391;87.089;89.638;;88.54935;0.82011613;;;;;;;;;
Theta: 0.0736310778185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0736310778185;;;;;;;;;;
RFC;81.414;83.306;83.141;81.99;82.072;84.375;83.388;84.457;84.375;83.635;81.414;84.457;82.73;82.401;80.428;82.895;80.099;83.635;83.388;81.332;83.388;84.375;81.497;83.141;82.648;81.908;82.977;83.717;83.47;81.579;83.717;81.99;81.25;82.484;81.908;82.73;82.566;82.73;80.839;81.743;81.743;81.086;83.306;83.141;82.73;81.332;81.99;82.484;83.717;83.635;81.168;83.47;82.401;85.28;82.73;83.47;82.566;82.566;82.237;82.401;82.072;80.674;80.51;81.826;79.605;82.73;81.908;83.141;81.661;83.799;82.648;82.484;82.73;82.072;81.168;83.882;83.964;83.964;81.661;81.497;83.882;81.99;82.566;82.072;82.977;83.141;81.497;83.141;82.73;81.25;83.553;81.99;80.839;80.921;81.826;83.799;82.401;84.128;79.03;82.566;;82.49337;1.138418628;;82.49337;1.138418628;91.61432;0.740329087;88.83055;0.947995911;88.53446;0.82870491
KNN;91.036;92.516;92.105;91.612;91.283;92.188;93.174;92.023;90.872;92.434;91.612;91.118;92.105;91.118;90.132;91.118;90.214;92.434;91.859;91.283;91.859;92.681;90.789;92.188;91.941;90.789;92.763;93.832;91.612;91.447;92.516;91.201;91.201;91.283;89.967;91.776;92.188;91.365;91.859;90.625;91.694;90.872;91.694;91.283;91.694;91.365;91.859;91.118;91.776;91.201;91.53;91.201;92.27;92.516;91.776;92.27;91.283;90.543;91.283;92.023;91.612;91.776;91.036;91.201;90.296;92.352;91.036;91.612;93.092;91.365;91.941;91.447;92.188;91.447;90.707;92.516;92.763;91.53;91.612;91.776;91.53;92.023;91.53;90.214;91.776;91.447;90.214;92.928;91.694;91.941;92.105;91.612;89.309;92.023;91.776;92.188;91.201;92.681;90.461;92.105;;91.61432;0.740329087;;;;;;;;;
GNB;87.5;89.556;88.076;88.487;88.898;88.98;89.309;89.309;86.76;89.227;88.651;89.227;88.898;87.664;88.322;88.076;87.5;89.227;88.98;89.227;88.98;89.72;87.993;88.898;88.816;86.924;89.391;90.543;88.898;88.405;89.474;88.24;87.336;89.638;86.513;88.898;89.474;88.569;88.24;87.5;88.816;87.418;89.556;88.816;90.625;88.322;89.227;89.474;87.582;89.309;89.391;89.474;89.391;89.803;88.322;90.789;87.993;87.336;88.158;90.461;88.816;88.24;87.747;87.993;87.829;90.049;89.803;87.993;90.954;88.98;88.816;89.474;89.391;90.378;89.967;89.885;89.391;89.145;89.72;88.322;89.556;88.816;89.72;88.322;87.911;88.076;87.747;90.049;88.569;89.227;89.638;88.158;86.76;89.391;89.145;89.885;88.158;90.132;86.924;89.391;;88.83055;0.947995911;;;;;;;;;
SVM;88.322;90.049;87.911;89.309;88.487;89.803;89.803;88.24;87.911;89.474;88.24;89.309;88.569;88.651;88.322;88.322;86.842;88.816;89.391;88.487;88.898;89.638;87.747;88.734;89.227;87.911;88.898;91.036;88.076;88.24;89.885;88.651;88.158;88.98;87.089;88.569;90.625;87.007;87.829;88.158;89.885;87.582;88.487;88.322;90.049;88.98;88.816;88.322;89.227;88.322;88.076;87.993;88.322;88.651;88.076;88.322;87.829;87.993;87.829;87.911;87.5;88.569;87.664;87.664;88.076;88.734;88.569;87.993;88.898;88.158;89.803;89.227;89.062;87.664;87.582;90.049;88.569;89.556;88.569;87.911;88.24;88.651;87.336;86.924;88.898;88.158;87.664;89.556;88.322;88.98;88.322;87.747;87.171;88.158;88.98;89.638;88.322;89.474;86.842;89.638;;88.53446;0.82870491;;;;;;;;;
Theta: 0.0859029241216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Theta: 0.0859029241216;;;;;;;;;;
RFC;82.73;83.717;81.332;83.799;82.155;83.224;83.635;82.484;82.73;83.717;82.319;83.882;81.908;81.743;81.25;81.086;81.086;84.211;82.155;83.059;82.895;84.046;81.003;82.401;82.072;80.757;83.141;83.882;82.73;84.293;82.895;83.059;79.852;82.237;80.345;82.812;81.414;82.237;82.072;80.839;82.237;81.497;81.086;83.47;83.306;82.155;82.73;81.99;82.401;81.168;83.306;82.977;82.155;83.388;81.743;82.73;81.168;81.908;81.414;82.73;81.25;81.661;81.003;82.237;79.934;83.553;81.908;82.072;82.73;83.141;82.977;82.072;81.908;82.648;82.072;83.388;82.237;83.059;82.155;80.839;80.016;82.072;81.497;82.401;82.895;82.401;80.757;82.895;80.757;81.168;82.484;83.306;81.743;81.414;81.168;81.908;81.086;82.73;80.345;82.977;;82.21627;0.998992541;;82.21627;0.998992541;91.61679;0.742388999;88.83049;0.978043521;88.53945;0.832661232
